wall_time,elapsed_sec,nodes,edges,edges_per_sec_window,max_out_degree,max_in_degree
1762621048.431208,33.99298572540283,950,2172,158.6,743,20
1762621048.437671,33.99944877624512,950,2173,158.6,743,20
1762621048.443573,34.005350828170776,950,2174,158.6,743,20
1762621048.449512,34.011289834976196,950,2175,158.6,743,20
1762621048.45549,34.01726794242859,950,2176,158.6,743,20
1762621048.460903,34.02268075942993,950,2177,158.6,743,20
1762621048.4671779,34.028955698013306,950,2178,158.6,743,20
1762621048.47374,34.0355179309845,950,2179,158.6,743,20
1762621048.480034,34.0418119430542,950,2180,158.6,743,20
1762621048.4864829,34.04826068878174,950,2181,158.6,743,20
1762621048.493419,34.05519676208496,950,2182,158.6,743,20
1762621048.499379,34.06115674972534,950,2183,158.6,743,20
1762621048.505877,34.067654848098755,950,2184,158.6,743,20
1762621048.511667,34.073444843292236,950,2185,158.6,743,20
1762621048.518141,34.07991886138916,950,2186,158.6,743,20
1762621048.525671,34.087448835372925,950,2187,158.4,743,20
1762621048.531842,34.09361982345581,950,2188,158.4,743,20
1762621048.538147,34.09992480278015,950,2189,158.4,743,20
1762621048.5443451,34.106122970581055,950,2190,158.4,743,20
1762621048.551861,34.11363887786865,950,2191,158.4,743,20
1762621048.558131,34.119908809661865,950,2192,158.4,743,20
1762621048.564228,34.12600588798523,950,2193,158.4,743,20
1762621048.568752,34.13052988052368,951,2194,158.4,743,20
1762621048.575553,34.137330770492554,951,2195,158.4,743,20
1762621048.582793,34.14457082748413,951,2196,158.4,743,20
1762621048.589324,34.15110182762146,951,2197,158.4,743,20
1762621048.595905,34.1576828956604,951,2198,158.4,743,20
1762621048.601942,34.16371989250183,951,2199,158.4,743,20
1762621048.608484,34.1702618598938,951,2200,158.4,743,20
1762621048.6144,34.176177740097046,951,2201,158.4,743,20
1762621048.6189928,34.18077063560486,951,2202,158.6,743,20
1762621048.626781,34.18855881690979,951,2203,158.4,743,20
1762621048.6325738,34.19435167312622,951,2204,158.4,743,20
1762621048.63887,34.200647830963135,951,2205,158.4,743,20
1762621048.6446989,34.20647668838501,951,2206,158.4,743,20
1762621048.652694,34.2144718170166,951,2207,158.4,743,20
1762621048.658203,34.21998071670532,951,2208,158.4,743,20
1762621048.663915,34.22569274902344,951,2209,158.4,743,20
1762621048.669777,34.23155474662781,951,2210,158.6,743,20
1762621048.6761842,34.23796200752258,951,2211,158.6,743,20
1762621048.6824079,34.24418568611145,951,2212,158.6,743,20
1762621048.6886022,34.25038003921509,951,2213,158.6,743,20
1762621048.695596,34.25737380981445,951,2214,158.6,743,20
1762621048.701338,34.263115882873535,951,2215,158.6,743,20
1762621048.707253,34.269030809402466,951,2216,158.6,743,20
1762621048.7131898,34.274967670440674,951,2217,158.6,743,20
1762621048.720696,34.28247380256653,951,2218,158.6,743,20
1762621048.728044,34.28982186317444,951,2219,158.4,743,20
1762621048.733923,34.295700788497925,951,2220,158.4,743,20
1762621048.73979,34.301567792892456,952,2221,158.6,743,20
1762621048.745213,34.3069908618927,953,2222,158.6,743,21
1762621048.751349,34.31312680244446,953,2223,158.6,743,21
1762621048.758718,34.32049584388733,953,2224,158.6,743,21
1762621048.765389,34.32716679573059,953,2225,158.6,743,22
1762621048.770067,34.33184480667114,953,2226,158.6,743,22
1762621048.776174,34.33795189857483,953,2227,158.6,743,22
1762621048.782187,34.34396481513977,953,2228,158.6,743,22
1762621048.787374,34.349151849746704,953,2229,158.6,743,22
1762621048.793843,34.35562086105347,953,2230,158.6,743,22
1762621048.800489,34.36226677894592,953,2231,158.6,743,22
1762621048.8065002,34.36827802658081,953,2232,158.6,743,22
1762621048.812554,34.37433171272278,953,2233,158.6,743,22
1762621048.819072,34.380849838256836,953,2234,158.6,743,22
1762621048.826296,34.38807392120361,953,2235,158.6,743,22
1762621048.83231,34.39408779144287,953,2236,158.6,743,22
1762621048.838728,34.400505781173706,953,2237,158.6,743,22
1762621048.844981,34.4067587852478,953,2238,158.6,743,22
1762621048.85126,34.41303777694702,953,2239,158.6,743,22
1762621048.856122,34.41789984703064,953,2240,158.6,743,22
1762621048.8650072,34.42678499221802,953,2241,158.6,743,22
1762621048.8700259,34.431803703308105,953,2242,158.6,743,22
1762621048.8758888,34.43766665458679,953,2243,158.6,743,22
1762621048.882296,34.44407391548157,953,2244,158.6,743,22
1762621048.888682,34.450459718704224,953,2245,158.6,743,22
1762621048.8968709,34.458648681640625,953,2246,158.6,743,22
1762621048.90136,34.46313786506653,953,2247,158.6,743,22
1762621048.908011,34.469788789749146,953,2248,158.6,743,22
1762621048.9148421,34.47661995887756,953,2249,158.6,743,22
1762621048.920115,34.481892824172974,953,2250,158.6,743,22
1762621048.926385,34.48816275596619,953,2251,158.6,743,22
1762621048.933099,34.494876861572266,953,2252,158.6,743,22
1762621048.937118,34.49889588356018,953,2253,158.6,743,22
1762621048.944107,34.505884885787964,953,2254,158.6,743,22
1762621048.9502342,34.512012004852295,953,2255,158.6,743,22
1762621048.9556322,34.51741003990173,953,2256,158.8,743,22
1762621048.963765,34.52554273605347,953,2257,158.6,743,22
1762621048.96865,34.53042793273926,953,2258,158.6,743,22
1762621048.97519,34.536967754364014,953,2259,158.6,743,22
1762621048.9817731,34.543550968170166,954,2260,158.6,743,22
1762621048.9885561,34.550333976745605,954,2261,158.6,743,22
1762621048.995243,34.55702090263367,954,2262,158.6,743,22
1762621049.001007,34.562784910202026,954,2263,158.6,743,22
1762621049.0074801,34.569257974624634,954,2264,158.6,743,22
1762621049.013946,34.57572388648987,954,2265,158.6,743,22
1762621049.020185,34.5819628238678,955,2266,158.6,743,22
1762621049.0266,34.588377714157104,955,2267,158.6,743,22
1762621049.033474,34.59525179862976,955,2268,158.6,743,22
1762621049.039708,34.60148572921753,955,2269,158.6,743,22
1762621049.046186,34.6079638004303,955,2270,158.6,743,22
1762621049.05164,34.613417863845825,955,2271,158.6,743,22
1762621049.057942,34.61971974372864,955,2272,158.6,743,22
1762621049.064501,34.6262788772583,955,2273,158.6,743,22
1762621049.071116,34.632893800735474,955,2274,158.6,743,22
1762621049.076432,34.6382098197937,955,2275,158.6,743,22
1762621049.083005,34.64478278160095,955,2276,158.6,743,22
1762621049.088484,34.650261878967285,955,2277,158.6,743,22
1762621049.0947468,34.656524658203125,955,2278,158.6,743,22
1762621049.101641,34.663418769836426,955,2279,158.6,743,22
1762621049.10741,34.669187784194946,955,2280,158.6,743,22
1762621049.1144588,34.676236629486084,955,2281,158.6,743,22
1762621049.119972,34.68174982070923,955,2282,158.6,743,22
1762621049.1262121,34.687989950180054,955,2283,158.6,743,22
1762621049.1343648,34.69614267349243,955,2284,158.6,743,22
1762621049.1411479,34.70292568206787,955,2285,158.6,743,22
1762621049.147555,34.70933294296265,955,2286,158.6,743,22
1762621049.153184,34.714961767196655,955,2287,158.6,743,22
1762621049.159806,34.7215838432312,956,2288,158.4,743,22
1762621049.166373,34.728150844573975,957,2289,158.6,743,22
1762621049.1734269,34.73520469665527,957,2290,158.4,743,22
1762621049.179035,34.7408127784729,957,2291,158.4,743,22
1762621049.185468,34.74724578857422,957,2292,158.4,743,22
1762621049.1922739,34.75405168533325,957,2293,158.4,743,22
1762621049.198859,34.76063680648804,957,2294,158.4,743,22
1762621049.205725,34.767502784729004,958,2295,158.6,743,22
1762621049.2099571,34.771734952926636,958,2296,158.4,743,22
1762621049.217024,34.778801918029785,958,2297,158.4,743,22
1762621049.223773,34.78555083274841,959,2298,158.4,743,22
1762621049.230756,34.79253387451172,959,2299,158.4,743,22
1762621049.236882,34.798659801483154,959,2300,158.4,743,22
1762621049.243314,34.805091857910156,959,2301,158.4,743,22
1762621049.25046,34.81223773956299,959,2302,158.4,743,22
1762621049.2553978,34.81717562675476,959,2303,158.4,743,23
1762621049.2616909,34.82346868515015,959,2304,158.4,743,23
1762621049.2683,34.83007788658142,959,2305,158.4,743,23
1762621049.2751958,34.836973667144775,959,2306,158.4,743,23
1762621049.2821279,34.84390568733215,959,2307,158.4,743,23
1762621049.287384,34.849161863327026,959,2308,158.6,743,23
1762621049.294485,34.85626292228699,959,2309,158.4,743,23
1762621049.301286,34.86306381225586,959,2310,158.6,743,23
1762621049.308188,34.86996579170227,959,2311,158.4,743,23
1762621049.3151948,34.876972675323486,959,2312,158.4,743,23
1762621049.3211992,34.88297700881958,959,2313,158.4,743,23
1762621049.327614,34.88939189910889,959,2314,158.4,743,23
1762621049.334294,34.896071910858154,959,2315,158.4,743,23
1762621049.339807,34.90158486366272,959,2316,158.4,743,23
1762621049.346619,34.90839672088623,959,2317,158.4,743,23
1762621049.352639,34.914416790008545,959,2318,158.4,743,23
1762621049.3588521,34.92062997817993,959,2319,158.4,743,23
1762621049.364573,34.926350831985474,959,2320,158.4,743,23
1762621049.373064,34.9348418712616,959,2321,158.4,743,23
1762621049.380189,34.94196677207947,959,2322,158.4,743,23
1762621049.3859751,34.947752952575684,959,2323,158.4,743,23
1762621049.3929431,34.954720973968506,960,2324,158.4,743,23
1762621049.398551,34.960328817367554,960,2325,158.4,743,23
1762621049.40639,34.968167781829834,960,2326,158.4,743,23
1762621049.411089,34.97286677360535,960,2327,158.4,743,23
1762621049.4171698,34.97894763946533,960,2328,158.4,743,23
1762621049.424339,34.986116886138916,960,2329,158.4,743,23
1762621049.430259,34.99203681945801,960,2330,158.4,743,23
1762621049.43881,35.000587940216064,960,2331,158.4,743,23
1762621049.443275,35.0050528049469,960,2332,158.4,743,23
1762621049.44936,35.01113772392273,960,2333,158.4,743,23
1762621049.455838,35.0176157951355,960,2334,158.4,743,23
1762621049.462251,35.02402877807617,960,2335,158.4,743,23
1762621049.46896,35.03073787689209,960,2336,158.4,743,23
1762621049.475719,35.03749680519104,960,2337,158.4,743,23
1762621049.4816399,35.04341769218445,960,2338,158.4,743,23
1762621049.487594,35.04937171936035,960,2339,158.4,743,23
1762621049.493613,35.05539083480835,960,2340,158.4,743,23
1762621049.500643,35.06242084503174,960,2341,158.4,743,23
1762621049.50668,35.06845784187317,960,2342,158.4,743,23
1762621049.513116,35.07489371299744,961,2343,158.4,743,23
1762621049.519199,35.080976724624634,961,2344,158.4,743,23
1762621049.524696,35.08647394180298,961,2345,158.4,743,23
1762621049.531053,35.09283089637756,961,2346,158.4,743,23
1762621049.536907,35.098684787750244,961,2347,158.4,743,23
1762621049.543332,35.10510993003845,961,2348,158.6,743,23
1762621049.549675,35.11145281791687,961,2349,158.4,743,23
1762621049.556303,35.118080854415894,961,2350,158.4,743,23
1762621049.562622,35.1243999004364,961,2351,158.4,743,23
1762621049.570148,35.13192582130432,961,2352,158.4,743,23
1762621049.5762272,35.13800501823425,961,2353,158.6,743,23
1762621049.5829198,35.14469766616821,961,2354,158.4,743,23
1762621049.588655,35.1504328250885,961,2355,158.4,743,23
1762621049.595437,35.157214879989624,961,2356,158.4,743,23
1762621049.60195,35.16372776031494,961,2357,158.4,743,23
1762621049.608247,35.17002487182617,961,2358,158.4,743,23
1762621049.614012,35.17578983306885,962,2359,158.6,743,23
1762621049.6192288,35.18100666999817,962,2360,158.4,743,23
1762621049.6254551,35.187232971191406,962,2361,158.4,743,23
1762621049.63227,35.194047927856445,962,2362,158.4,743,23
1762621049.639715,35.20149278640747,962,2363,158.4,743,23
1762621049.645282,35.20705986022949,962,2364,158.6,743,23
1762621049.651946,35.21372389793396,963,2365,158.4,743,23
1762621049.657216,35.21899390220642,963,2366,158.4,743,23
1762621049.663738,35.225515842437744,963,2367,158.4,743,23
1762621049.668823,35.23060083389282,963,2368,158.4,743,23
1762621049.6752262,35.23700404167175,963,2369,158.6,743,23
1762621049.6816142,35.24339199066162,963,2370,158.6,743,23
1762621049.687986,35.24976372718811,963,2371,158.4,743,23
1762621049.693874,35.2556517124176,964,2372,158.6,743,23
1762621049.7002308,35.26200866699219,964,2373,158.6,743,23
1762621049.707089,35.268866777420044,964,2374,158.4,743,23
1762621049.7131252,35.27490305900574,964,2375,158.6,743,23
1762621049.720938,35.282715797424316,964,2376,158.4,743,23
1762621049.72665,35.28842782974243,964,2377,158.4,743,23
1762621049.733504,35.29528188705444,964,2378,158.4,743,23
1762621049.7403898,35.302167654037476,964,2379,158.4,743,23
1762621049.7471879,35.3089656829834,964,2380,158.4,743,23
1762621049.752415,35.31419277191162,964,2381,158.4,743,23
1762621049.7586439,35.32042169570923,964,2382,158.4,743,23
1762621049.764757,35.32653474807739,964,2383,158.4,743,23
1762621049.769278,35.331055879592896,964,2384,158.4,743,23
1762621049.7769978,35.338775634765625,964,2385,158.4,743,23
1762621049.782254,35.3440318107605,964,2386,158.6,743,23
1762621049.7882318,35.35000967979431,964,2387,158.6,743,23
1762621049.794865,35.356642723083496,964,2388,158.6,743,23
1762621049.801406,35.36318373680115,964,2389,158.6,743,23
1762621049.808682,35.37045979499817,964,2390,158.6,743,23
1762621049.8148742,35.376652002334595,964,2391,158.6,743,23
1762621049.82,35.3817777633667,964,2392,158.6,743,23
1762621049.826275,35.38805294036865,965,2393,158.6,743,23
1762621049.83291,35.39468789100647,965,2394,158.6,743,23
1762621049.840348,35.4021258354187,965,2395,158.4,743,23
1762621049.846289,35.408066749572754,965,2396,158.6,743,23
1762621049.8524458,35.41422367095947,965,2397,158.6,743,23
1762621049.857103,35.41888093948364,965,2398,158.6,743,23
1762621049.862051,35.42382884025574,965,2399,158.6,743,23
1762621049.868619,35.43039679527283,965,2400,158.6,743,23
1762621049.875644,35.437421798706055,965,2401,158.6,743,23
1762621049.8812952,35.4430730342865,965,2402,158.8,743,23
1762621049.8880699,35.44984769821167,965,2403,158.6,743,23
1762621049.893547,35.45532488822937,965,2404,158.6,743,23
1762621049.899559,35.461336851119995,966,2405,158.6,743,23
1762621049.905739,35.46751689910889,966,2406,158.6,743,23
1762621049.912786,35.47456383705139,966,2407,158.6,743,23
1762621049.918443,35.480220794677734,966,2408,158.6,743,23
1762621049.92434,35.48611783981323,966,2409,158.6,743,23
1762621049.930308,35.4920859336853,967,2410,158.6,743,23
1762621049.935395,35.497172832489014,967,2411,158.8,743,23
1762621049.942858,35.50463581085205,967,2412,158.8,743,23
1762621049.949553,35.5113308429718,968,2413,158.8,743,23
1762621049.956061,35.51783871650696,968,2414,158.6,743,23
1762621049.961767,35.523544788360596,969,2415,158.8,743,23
1762621049.968148,35.52992582321167,970,2416,158.8,743,23
1762621049.974292,35.53606986999512,970,2417,158.8,743,23
1762621049.980321,35.54209876060486,970,2418,158.8,743,23
1762621049.9857721,35.54754996299744,971,2419,158.8,743,23
1762621049.992567,35.55434489250183,971,2420,158.8,743,23
1762621049.998959,35.560736894607544,971,2421,158.8,743,23
1762621050.006141,35.56791877746582,971,2422,158.6,743,23
1762621050.01307,35.57484793663025,971,2423,158.6,743,23
1762621050.018929,35.58070683479309,971,2424,158.8,743,23
1762621050.025186,35.58696389198303,971,2425,158.6,743,23
1762621050.0325298,35.59430766105652,972,2426,158.6,743,23
1762621050.03938,35.601157903671265,972,2427,158.6,743,23
1762621050.0458932,35.60767102241516,972,2428,158.6,743,23
1762621050.051323,35.61310076713562,972,2429,158.6,743,23
1762621050.057822,35.61959981918335,972,2430,158.6,743,23
1762621050.065428,35.62720584869385,972,2431,158.6,743,23
1762621050.0713038,35.633081674575806,972,2432,158.6,743,23
1762621050.079175,35.640952825546265,972,2433,158.6,743,23
1762621050.083622,35.64539980888367,972,2434,158.6,743,23
1762621050.0900831,35.65186095237732,972,2435,158.6,743,23
1762621050.096549,35.658326864242554,972,2436,158.6,743,23
1762621050.103141,35.66491889953613,972,2437,158.6,743,23
1762621050.1093178,35.67109560966492,973,2438,158.6,743,23
1762621050.1157389,35.67751669883728,973,2439,158.6,743,23
1762621050.122345,35.684122800827026,974,2440,158.6,743,23
1762621050.128466,35.6902437210083,974,2441,158.6,743,23
1762621050.135024,35.69680190086365,975,2442,158.6,743,23
1762621050.1413271,35.703104972839355,976,2443,158.6,743,23
1762621050.147747,35.70952486991882,976,2444,158.6,743,23
1762621050.154837,35.716614723205566,976,2445,158.6,743,23
1762621050.160141,35.72191882133484,977,2446,158.6,743,23
1762621050.1676428,35.72942066192627,978,2447,158.6,743,23
1762621050.17278,35.73455786705017,979,2448,158.6,743,23
1762621050.1791842,35.74096202850342,979,2449,158.6,743,23
1762621050.186164,35.747941732406616,979,2450,158.6,743,23
1762621050.191709,35.75348687171936,979,2451,158.6,743,23
1762621050.1986592,35.76043701171875,980,2452,158.6,743,23
1762621050.2050822,35.766860008239746,980,2453,158.6,743,23
1762621050.211776,35.7735538482666,980,2454,158.6,743,23
1762621050.220363,35.78214073181152,980,2455,158.4,743,23
1762621050.227582,35.78935980796814,980,2456,158.4,743,23
1762621050.23399,35.79576778411865,980,2457,158.4,743,23
1762621050.2394428,35.801220655441284,980,2458,158.4,743,23
1762621050.246977,35.80875492095947,980,2459,158.4,743,23
1762621050.25121,35.81298780441284,980,2460,158.4,743,23
1762621050.258155,35.81993293762207,980,2461,158.6,743,23
1762621050.264638,35.82641577720642,980,2462,158.4,743,23
1762621050.270827,35.83260488510132,980,2463,158.4,743,23
1762621050.2773492,35.83912706375122,980,2464,158.4,743,23
1762621050.2830222,35.84479999542236,980,2465,158.4,743,23
1762621050.289323,35.85110092163086,980,2466,158.4,743,23
1762621050.296562,35.85833978652954,980,2467,158.4,743,23
1762621050.301688,35.863465785980225,980,2468,158.4,743,23
1762621050.308382,35.87015986442566,980,2469,158.4,743,23
1762621050.3145862,35.87636399269104,980,2470,158.4,743,23
1762621050.321446,35.88322377204895,980,2471,158.4,743,23
1762621050.3274739,35.889251708984375,980,2472,158.6,743,23
1762621050.334056,35.89583373069763,980,2473,158.4,743,23
1762621050.339827,35.901604890823364,980,2474,158.4,743,23
1762621050.3463051,35.90808296203613,980,2475,158.4,743,23
1762621050.353686,35.91546392440796,980,2476,158.4,743,23
1762621050.359217,35.92099475860596,980,2477,158.4,743,23
1762621050.3658009,35.92757868766785,981,2478,158.4,743,23
1762621050.371823,35.93360090255737,982,2479,158.4,743,23
1762621050.377887,35.93966484069824,982,2480,158.4,743,23
1762621050.387007,35.948784828186035,983,2481,158.4,743,23
1762621050.392069,35.95384693145752,984,2482,158.4,743,23
1762621050.3973482,35.959125995635986,985,2483,158.4,743,23
1762621050.4057012,35.96747899055481,985,2484,158.4,743,23
1762621050.4107149,35.972492694854736,985,2485,158.4,743,23
1762621050.417449,35.97922682762146,985,2486,158.4,743,23
1762621050.423939,35.985716819763184,985,2487,158.4,743,23
1762621050.429388,35.99116587638855,986,2488,158.4,743,23
1762621050.435528,35.99730587005615,987,2489,158.4,743,23
1762621050.441998,36.00377583503723,988,2490,158.4,743,23
1762621050.447165,36.00894284248352,988,2491,158.4,743,23
1762621050.453851,36.015628814697266,988,2492,158.4,743,23
1762621050.459927,36.02170491218567,988,2493,158.4,743,23
1762621050.466829,36.02860689163208,988,2494,158.4,743,23
1762621050.47204,36.033817768096924,989,2495,158.4,743,23
1762621050.4786072,36.040385007858276,990,2496,158.4,743,23
1762621050.4846,36.04637789726257,991,2497,158.4,743,23
1762621050.490666,36.052443742752075,991,2498,158.6,743,23
1762621050.498212,36.05998992919922,991,2499,158.4,743,23
1762621050.504368,36.06614589691162,991,2500,158.4,743,23
1762621050.509801,36.07157874107361,991,2501,158.4,743,23
1762621050.517333,36.079110860824585,991,2502,158.4,743,23
1762621050.52287,36.08464789390564,991,2503,158.4,743,23
1762621050.529355,36.0911328792572,991,2504,158.4,743,23
1762621050.5352588,36.097036600112915,992,2505,158.4,743,23
1762621050.5423,36.10407781600952,993,2506,158.4,743,23
1762621050.549574,36.11135172843933,993,2507,158.4,743,23
1762621050.5544882,36.11626601219177,994,2508,158.4,743,23
1762621050.562115,36.12389278411865,995,2509,158.4,743,23
1762621050.567779,36.12955689430237,995,2510,158.4,743,23
1762621050.5735419,36.13531970977783,995,2511,158.4,743,23
1762621050.5798771,36.14165496826172,995,2512,158.4,743,23
1762621050.58583,36.14760780334473,995,2513,158.4,743,23
1762621050.591934,36.153711795806885,996,2514,158.4,743,23
1762621050.598191,36.159968852996826,997,2515,158.4,743,23
1762621050.6039932,36.16577100753784,998,2516,158.4,743,23
1762621050.6096199,36.17139768600464,999,2517,158.4,743,23
1762621050.617493,36.17927074432373,999,2518,158.4,743,23
1762621050.62314,36.18491792678833,1000,2519,158.4,743,23
1762621050.6299598,36.19173765182495,1001,2520,158.4,743,23
1762621050.635964,36.197741746902466,1002,2521,158.4,743,23
1762621050.64256,36.20433783531189,1003,2522,158.4,743,23
1762621050.650221,36.21199893951416,1004,2523,158.4,743,23
1762621050.655475,36.21725273132324,1005,2524,158.4,743,23
1762621050.662186,36.22396373748779,1005,2525,158.6,743,23
1762621050.668448,36.230225801467896,1006,2526,158.6,743,23
1762621050.675219,36.23699688911438,1006,2527,158.4,743,23
1762621050.681973,36.24375081062317,1007,2528,158.4,743,23
1762621050.687519,36.24929690361023,1007,2529,158.4,743,23
1762621050.6940649,36.25584268569946,1008,2530,158.4,743,23
1762621050.701569,36.263346910476685,1008,2531,158.4,743,23
1762621050.706635,36.268412828445435,1009,2532,158.6,743,23
1762621050.711879,36.27365684509277,1010,2533,158.6,743,23
1762621050.718286,36.28006386756897,1010,2534,158.6,743,23
1762621050.724635,36.286412715911865,1010,2535,158.6,743,23
1762621050.7319949,36.29377269744873,1010,2536,158.6,743,23
1762621050.738614,36.30039191246033,1010,2537,158.6,743,23
1762621050.743336,36.305113792419434,1010,2538,158.6,743,23
1762621050.751194,36.31297183036804,1010,2539,158.6,743,23
1762621050.7577631,36.31954097747803,1011,2540,158.6,743,23
1762621050.763469,36.325246810913086,1011,2541,158.6,743,23
1762621050.769325,36.33110284805298,1011,2542,158.6,743,23
1762621050.775908,36.33768582344055,1012,2543,158.6,743,23
1762621050.7828019,36.34457969665527,1012,2544,158.6,743,23
1762621050.7885199,36.350297689437866,1013,2545,158.6,743,23
1762621050.795532,36.35730981826782,1013,2546,158.6,743,23
1762621050.801732,36.36350989341736,1013,2547,158.6,743,23
1762621050.808523,36.37030076980591,1013,2548,158.6,743,23
1762621050.8144782,36.37625598907471,1014,2549,158.6,743,23
1762621050.821172,36.38294982910156,1014,2550,158.6,743,23
1762621050.826874,36.388651847839355,1014,2551,158.6,743,23
1762621050.8347461,36.39652395248413,1015,2552,158.6,743,23
1762621050.840679,36.402456760406494,1016,2553,158.6,743,23
1762621050.847757,36.40953493118286,1016,2554,158.6,743,23
1762621050.8530939,36.41487169265747,1017,2555,158.6,743,23
1762621050.859898,36.42167592048645,1017,2556,158.6,743,23
1762621050.866271,36.428048849105835,1017,2557,158.6,743,23
1762621050.87165,36.433427810668945,1018,2558,158.6,743,23
1762621050.877495,36.4392728805542,1018,2559,158.6,743,23
1762621050.8838542,36.445631980895996,1019,2560,158.6,743,23
1762621050.8911638,36.45294165611267,1020,2561,158.6,743,23
1762621050.8969102,36.45868802070618,1021,2562,158.6,743,23
1762621050.90355,36.465327739715576,1021,2563,158.8,743,23
1762621050.909964,36.471741914749146,1021,2564,158.6,743,23
1762621050.917103,36.478880882263184,1021,2565,158.6,743,23
1762621050.9243772,36.48615503311157,1021,2566,158.6,743,23
1762621050.929645,36.49142289161682,1021,2567,158.6,743,23
1762621050.9357948,36.49757266044617,1021,2568,158.6,743,23
1762621050.9417322,36.50350999832153,1022,2569,158.6,743,23
1762621050.949225,36.51100277900696,1022,2570,158.6,743,23
1762621050.9541628,36.51594066619873,1022,2571,158.6,743,23
1762621050.962823,36.52460074424744,1022,2572,158.6,743,23
1762621050.9672241,36.52900195121765,1022,2573,158.6,743,23
1762621050.973082,36.53485989570618,1023,2574,158.6,743,23
1762621050.979537,36.54131484031677,1024,2575,158.6,743,23
1762621050.985825,36.547602891922,1025,2576,158.6,743,23
1762621050.993386,36.555163860321045,1025,2577,158.4,743,23
1762621050.9992409,36.56101870536804,1025,2578,158.6,743,23
1762621051.005274,36.56705188751221,1025,2579,158.6,743,23
1762621051.011729,36.5735068321228,1026,2580,158.6,743,23
1762621051.0179389,36.57971668243408,1027,2581,158.6,743,23
1762621051.024441,36.58621883392334,1027,2582,158.6,743,23
1762621051.031318,36.593095779418945,1027,2583,158.6,743,23
1762621051.036671,36.598448753356934,1028,2584,158.6,743,23
1762621051.042924,36.60470175743103,1029,2585,158.6,743,23
1762621051.0500228,36.61180067062378,1030,2586,158.6,743,23
1762621051.0563772,36.618155002593994,1031,2587,158.6,743,23
1762621051.0635588,36.62533664703369,1032,2588,158.6,743,23
1762621051.069081,36.63085889816284,1033,2589,158.6,743,23
1762621051.075119,36.63689684867859,1033,2590,158.6,743,23
1762621051.081088,36.642865896224976,1033,2591,158.6,743,23
1762621051.087307,36.64908480644226,1034,2592,158.6,743,23
1762621051.0968919,36.6586697101593,1035,2593,158.4,743,23
1762621051.1008298,36.66260766983032,1035,2594,158.6,743,23
1762621051.106772,36.66854977607727,1036,2595,158.6,743,23
1762621051.111679,36.67345690727234,1037,2596,158.6,743,23
1762621051.1186502,36.68042802810669,1037,2597,158.6,743,23
1762621051.125265,36.68704271316528,1038,2598,158.6,743,23
1762621051.131571,36.69334888458252,1039,2599,158.6,743,23
1762621051.136468,36.69824576377869,1040,2600,158.6,743,23
1762621051.14326,36.70503783226013,1041,2601,158.6,743,23
1762621051.15026,36.712037801742554,1042,2602,158.6,743,23
1762621051.156008,36.71778583526611,1043,2603,158.6,743,23
1762621051.162975,36.72475290298462,1044,2604,158.6,743,23
1762621051.168888,36.73066592216492,1045,2605,158.6,743,23
1762621051.175976,36.73775386810303,1046,2606,158.6,743,23
1762621051.182007,36.74378490447998,1046,2607,158.6,743,23
1762621051.188231,36.75000882148743,1046,2608,158.6,743,23
1762621051.194727,36.75650477409363,1046,2609,158.6,743,23
1762621051.201211,36.762988805770874,1046,2610,158.6,743,23
1762621051.20787,36.76964783668518,1046,2611,158.6,743,23
1762621051.213791,36.77556872367859,1046,2612,158.6,743,23
1762621051.219747,36.781524896621704,1046,2613,158.6,743,23
1762621051.226173,36.78795075416565,1046,2614,158.6,743,23
1762621051.232351,36.79412889480591,1046,2615,158.6,743,23
1762621051.23911,36.80088782310486,1046,2616,158.6,743,23
1762621051.245634,36.807411909103394,1046,2617,158.6,743,23
1762621051.251671,36.813448905944824,1046,2618,158.6,743,23
1762621051.258146,36.819923877716064,1046,2619,158.6,743,23
1762621051.264673,36.82645082473755,1046,2620,158.6,743,23
1762621051.2709398,36.83271765708923,1046,2621,158.6,743,23
1762621051.276632,36.83840990066528,1046,2622,158.6,743,23
1762621051.28213,36.843907833099365,1046,2623,158.6,743,23
1762621051.288977,36.850754737854004,1046,2624,158.6,743,23
1762621051.294849,36.856626749038696,1046,2625,158.6,743,23
1762621051.302725,36.864502906799316,1046,2626,158.6,743,23
1762621051.308011,36.86978888511658,1046,2627,158.6,743,23
1762621051.314133,36.87591075897217,1046,2628,158.6,743,23
1762621051.319136,36.880913734436035,1046,2629,158.6,743,23
1762621051.325136,36.886913776397705,1046,2630,158.6,743,23
1762621051.331497,36.893274784088135,1046,2631,158.6,743,23
1762621051.33661,36.89838790893555,1046,2632,158.6,743,23
1762621051.343704,36.905481815338135,1046,2633,158.8,743,23
1762621051.350333,36.912110805511475,1046,2634,158.6,743,23
1762621051.356537,36.918314933776855,1046,2635,158.6,743,23
1762621051.362716,36.92449378967285,1046,2636,158.6,743,23
1762621051.369198,36.930975914001465,1046,2637,158.6,743,23
1762621051.375168,36.93694591522217,1046,2638,158.6,743,23
1762621051.382091,36.94386887550354,1046,2639,158.6,743,23
1762621051.388559,36.950336933135986,1046,2640,158.4,743,23
1762621051.393173,36.95495080947876,1046,2641,158.6,743,23
1762621051.3999639,36.96174168586731,1046,2642,158.6,743,23
1762621051.4076009,36.96937870979309,1046,2643,158.4,743,23
1762621051.411754,36.97353172302246,1046,2644,158.6,743,23
